,i,j,distance,street
1942,14111,19577,6.522037704710234,2nd Avenue
1943,48,1907,7.899998509083511,West End Ave.
1944,15527,15531,31.149260880090917,East 61st Street
1945,6278,6255,7.3323174476190065,Washington Street
1946,782,6184,27.035133533109217,West 20th Street
1947,6407,6409,27.431453333912394,West 55th Street
1948,5601,5602,16.403468372705483,Crosby Street
1949,6762,16039,8.737666164316694,Margaret Corbin Drive
1950,14859,12874,4.632995757551544,8th Avenue
1951,4155,5172,13.926550675634136,East 16th Street
1952,3620,1894,7.9500328412828045,Amsterdam Avenue
1953,5393,5287,7.071610567831277,Leroy Street
1954,9984,9977,7.309582422475115,East 36th Street
1955,13464,3514,5.767006715707725,Chrystie Street
1956,3353,14784,7.9448926014691255,2nd Avenue
1957,8574,11690,16.53902616092101,East 34th Street
1958,1971,13,8.007977962038066,Amsterdam Avenue
1959,10866,10867,26.724438786635,West 127th Street
1960,3850,3851,13.693357929752919,West 109th Street
1961,4859,4860,22.856742466508422,East 87th Street
1962,5031,19430,3.25393506640344,Canal Street
1963,8,4825,8.620022425684015,Columbus Avenue
1964,3933,4497,8.103627762567118,Madison Avenue
1965,11606,11607,14.305300729615725,East 102nd Street
1966,14378,1825,7.977718961235027,2nd Avenue
1967,2817,2833,44.06057791571868,Riverside Drive
1968,13746,5426,1.5461113968390763,Lafayette Street
1969,4808,4809,3.5225474461298067,unknown
1970,1521,1109,6.215513660139964,New York Plaza
1971,5439,1133,1.861312524590928,Perry Street
1972,1886,1887,5.907643399081467,Gouverneur Slip West
1973,476,477,6.979410136287985,unknown
1974,2556,4365,1.612805971421288,Grand Street
1975,2346,2347,8.40672442097813,West 123rd Street
1976,3478,12961,7.848616000808276,8th Avenue
1977,4311,16536,8.066640789165184,Saint Nicholas Place
1978,2267,2269,24.657183263424216,West 28 Street
1979,5536,5537,10.430067901262245,West 10th Street
1980,1357,5964,8.0255143219334,East 41st Street
1981,5700,11593,8.095449469785859,Lexington Avenue
1982,1609,11617,8.173702758430165,3rd Avenue
1983,3,8351,8.100325655198125,Riverside Drive
1984,5292,5293,13.574080201605964,Carmine Street
1985,1186,11675,13.261469639052454,Seaman Avenue
1986,9465,3320,44.26462378970942,Harlem River Drive
1987,10576,16776,3.024925850900777,Henry Hudson Parkway
1988,6357,364,16.76349904085623,Henry Hudson Parkway
1989,3880,8756,3.0047902312140757,Spruce Street
1990,3576,3577,12.73793350868939,West 211th Street
1991,1572,1573,22.828448577022755,East 95th Street
1992,12048,5339,3.588784986319773,5th Avenue
1993,3544,4834,8.691662241520792,Audubon Avenue
1994,11712,11325,31.156694567876364,East 85th Street
1995,17583,9169,6.265297245185816,East 58th Street
1996,12087,4236,7.641643956996931,Amsterdam Avenue
1997,3555,327,7.655707593218752,Hudson Street
1998,3397,3398,4.27066338193819,9th Avenue
1999,11555,11556,15.470187859256622,East 81st Street
2000,3221,5037,7.955633646833327,Broadway
2001,12906,1001,15.507161284914107,West 120th Street
2002,4522,5858,7.990678994784972,West End Avenue
2003,2665,3866,15.566065275756735,East 59th Street
2004,14,1970,8.004430774928041,Columbus Avenue
2005,18187,18188,1.9339560104925477,Laight Street
2006,11356,6763,18.481618710560085,Central Park Drive
2007,4146,4399,7.730252254338524,Washington Square West
2008,11875,20170,1.9590908512462935,11th Avenue
2009,4565,4567,8.709392541157808,East 44th Street
2010,1502,7991,7.917822401836133,8th Avenue
2011,1786,1788,9.282765357084205,Hudson Street
2012,734,477,41.660562252073504,Harlem River Drive
2013,21878,9744,1.2401553222139226,East 22nd Street
2014,5408,1990,8.959517034029162,Broadway
2015,17352,14232,3.339208615234359,Broadway
2016,1550,1551,1.5459304057474532,West 133rd Street
2017,10013,9984,7.838279309384184,3rd Avenue
2018,8063,2265,15.636466503966426,East Broadway
2019,8370,5859,8.196520931100665,Riverside Drive
2020,6457,8253,1.6559655362519439,West Drive
2021,2768,1389,9.759721691137985,Riverside Drive
2022,15301,19371,11.42214399318686,West 106th Street
2023,4326,4535,7.952406029320419,East End Avenue
2024,20012,13393,2.1643212349243064,Battery Place
2025,3709,1948,7.9579712861970835,Manhattan Avenue
2026,20485,1399,3.362927019438839,Madison Avenue
2027,19719,2344,3.863897178401579,Adam Clayton Powell Jr. Boulevard
2028,13622,9933,18.326503652812054,West 57th Street
2029,8112,1279,14.625631501511371,Bowery
2030,4260,7301,21.32989929664265,East 106th Street
2031,1480,2006,12.737152601327988,East Broadway
2032,8539,15575,4.285019253778708,1st Avenue
2033,5600,8617,8.066821012207487,Grand Street
2034,16656,10107,7.569173857208046,West 41st Street
2035,13505,1345,8.459865220077063,5th Avenue
2036,11637,11638,7.963229859776942,Frederick Douglass Boulevard
2037,11818,20821,5.744487348599204,12th Avenue
2038,5694,11743,7.919264351622686,Saint Nicholas Avenue
2039,21166,5316,25.07208780009675,Riverside Drive
2040,4826,7,8.620882468832383,Amsterdam Avenue
2041,3358,3359,25.96747939073759,West 144th Street
2042,2037,3116,3.8290771091254894,Bowery
2043,551,585,20.431134972302967,unknown
2044,5236,1904,17.018792762375277,Willis Avenue Bridge
2045,6021,5769,9.727405040060647,unknown
2046,7208,7213,28.477459770516706,FDR Drive
2047,1148,3998,7.495359778789866,3rd Avenue
2048,17953,21560,15.7563265413958,East 34th Street
2049,7292,7279,3.9014075900689837,York Avenue
2050,4662,10715,5.091243815129717,Cooper Square
2051,6301,6281,8.598318953540089,Watts Street
2052,3175,2200,8.598588789148618,Hamilton Place
2053,14854,7872,9.911676697233082,West 40th Street
2054,20771,1895,2.848368458430004,Columbus Avenue
2055,1333,1702,8.686511028335584,Worth Street
2056,3993,3995,13.487514951042595,East 9th Street
2057,12132,14497,14.648018803038863,East 37th Street
2058,15060,15727,16.293981101251383,Chambers Street
2059,10271,17454,1.0235247421680866,Park Avenue
2060,1659,19958,5.147873287115022,1st Avenue
2061,9825,5247,7.54199604301916,Broome Street
2062,12082,8935,7.432435747852642,West Broadway
2063,6680,6674,12.611545454002487,Robert F. Wagner Sr. Place
2064,1978,1984,14.512259828337596,West 165th Street
2065,12037,2572,23.904126940315702,Central Park North
2066,16338,10331,8.578504632146837,2nd Avenue
2067,6465,6449,3.4058914379135503,Central Park West 67th Approach
2068,3550,12342,13.580789274428213,Bennett Avenue
2069,7876,7877,3.7530421463092893,Broadway
2070,18932,1223,6.743713140984522,York Avenue
2071,5781,5782,22.93129722875427,East 109th Street
2072,989,4120,8.234656989305693,Wadsworth Avenue
2073,844,1398,8.780157850731412,5th Avenue
2074,4992,6217,5.718190704127385,Greenwich Avenue
2075,3619,16090,5.102824996057206,Columbus Avenue
2076,22,14270,24.104320685287327,Broadway
2077,1135,1136,8.845658078314015,7th Avenue South
2078,1866,1869,31.217233045448932,East 78th Street
2079,9335,9337,6.294584559083222,Adam Clayton Powell Jr. Boulevard
2080,20821,3982,2.2315447503033545,12th Avenue
2081,4156,4155,7.425446073157269,3rd Avenue
2082,5550,5553,10.470134295433342,65th Street Transverse
2083,1901,1903,2.2445338298588227,Union Square East
2084,12493,5773,7.270136785204838,Hester Street
2085,14069,14071,27.435789248835015,West 43rd Street
2086,11556,2257,8.031832467530977,Lexington Avenue
2087,3218,13380,9.208639075162491,Macombs Place
2088,3814,958,1.4020278087992095,West 169th Street
2089,17966,8731,7.675591616656587,William Street
2090,1491,18831,3.7836650432371535,West Houston Street
2091,18326,14578,9.122750398005694,Rector Place
2092,13308,21411,3.656338320433595,Dyckman Street
2093,3125,9968,7.751041186838628,12th Avenue
2094,7892,7442,29.906902783131617,East Drive
2095,8057,770,7.271966928518269,Front Street
2096,5707,5708,11.900527129994835,West 184th Street
2097,1100,11606,15.448706765435674,East 102nd Street
2098,13108,12955,7.361723156784884,9th Avenue
2099,5379,5381,1.6315577443505738,West 99th Street
2100,10710,10713,22.855005219280404,East 7th Street
2101,327,8640,6.174767596787938,Hudson Street
2102,1081,11508,21.766357025506586,East 75th Street
2103,551,9466,18.193821442271204,Harlem River Drive
2104,6221,6222,27.262145457962074,West 12th Street
2105,2503,2504,17.87817639566953,Charlton Street
2106,19703,10865,4.401292329426814,Adam Clayton Powell Jr. Boulevard
2107,19933,1610,3.0811343940689637,2nd Avenue
2108,4999,5001,8.952193258515699,Maiden Lane
2109,10179,7963,10.768217847325522,West 30th Street / West 33 Street
2110,13739,10849,7.925550545835251,Malcolm X Boulevard
2111,14919,17162,3.484670088217503,2nd Avenue
2112,12573,3470,10.679780714906853,12th Avenue
2113,3939,7292,21.60523946390931,East 92nd Street
2114,2527,3838,8.016727503821745,East End Avenue
2115,0,14305,3.7010682864552176,West 106th Street
2116,1223,18932,6.7437131409616935,York Avenue
2117,4994,6199,3.928753274257294,8th Avenue
2118,10751,10749,6.440643881760392,Amsterdam Avenue
2119,13268,7513,3.004198234717043,10th Avenue
2120,1669,10021,3.748763916894936,East 35th Street
2121,13624,12057,8.628521103420303,1st Avenue
2122,15276,15277,1.6486291999036375,Saint Nicholas Avenue
2123,3581,3582,14.300747913716203,East 107th Street
2124,10319,10115,5.423674647908918,West 45th Street
2125,14270,14210,2.0592997128436847,West 125th Street
2126,12490,13203,11.657933403831127,West 185th Street
2127,4303,14175,18.470867909759303,West 129th Street
2128,8573,21781,13.616974669998621,East 38th Street
2129,10716,4661,1.3664814153512086,Cooper Square
2130,3119,3403,20.154525644900062,Bogardus Place
2131,5022,5023,8.718766190355817,West 122nd Street
2132,10316,10123,7.965747648978873,8th Avenue
2133,5617,5911,7.904163562542801,5th Avenue
2134,20872,14417,2.811249814698948,1st Avenue
2135,967,971,31.172367646402165,East 86th Street
2136,20467,3493,2.4520151183335614,1st Avenue
2137,3823,2106,7.984576677299987,Riverside Drive
2138,1891,1893,1.7799416047042764,West 94th Street
2139,22,20,26.94925077322536,La Salle Street
2140,14655,13604,20.555429198550808,West 73rd Street
2141,1849,6654,1.4415644012522841,Thompson Street
2142,870,872,10.16709800090419,Sherman Avenue
2143,5021,14216,7.940175843633154,Broadway
2144,543,548,13.480409162280251,unknown
2145,1811,1812,15.30453973720847,East 24th Street
2146,14987,930,4.912557331573629,Amsterdam Avenue
2147,19123,4219,8.627826640252048,Malcolm X Boulevard
2148,8355,917,8.779162570298809,Riverside Drive
2149,1912,1913,8.138869549948705,Rivington Street
2150,881,19178,5.221487397549487,Saint Nicholas Avenue
2151,7759,9094,23.007794490878226,East 20th Street
2152,5435,20241,4.964009686444674,Hudson Street
2153,15112,6482,19.10131806931773,Central Park South
2154,5204,2536,7.965115614250822,5th Avenue
2155,6205,17454,2.006641720092572,East 46th Street
2156,17056,17352,5.207323583047048,Broadway
2157,14754,4260,3.6229101181098713,1st Avenue
2158,3132,13511,21.339345492798692,West 48th Street
2159,7313,751,55.75762140827097,FDR Drive
2160,5791,17852,2.803122141356003,Saint Nicholas Avenue
2161,1600,1601,7.415231124359013,Irving Place
2162,860,863,27.105402635336024,West 29th Street
2163,3731,12137,8.591325389606855,Manhattan Avenue
2164,3439,5016,7.890531638828303,Amsterdam Avenue
2165,1036,1038,8.234857502284235,Delancey Street
2166,5006,3762,8.429801480589333,Amsterdam Avenue
2167,14769,11453,3.1944227446397577,1st Avenue
2168,1352,1355,14.615745614046883,East 41st Street
2169,2511,14453,4.90707626032966,East 86th Street
2170,82,83,3.5609186485590203,unknown
2171,5330,3866,7.882036682853362,Madison Avenue
2172,3133,9921,8.145238099576522,12th Avenue
2173,3379,5154,13.53416240594984,Gansevoort Street
2174,16406,5314,11.197315568378396,West 141st Street
2175,15527,9727,7.7730735878503445,Lexington Avenue
2176,3468,3467,8.223946323675454,River Terrace
2177,3635,3636,14.051543106883946,West 175th Street
2178,9153,916,8.01027979348,York Avenue
2179,7204,16230,7.9687165240385145,1st Avenue
2180,1900,9813,7.989660143967024,Central Park West
2181,3634,1856,8.583984062499239,Wadsworth Avenue
2182,10892,4623,22.888120610386366,East 5th Street
2183,13604,4764,7.977644536765897,West End Ave.
2184,14787,11710,8.80257755194213,2nd Avenue
2185,4884,13464,6.3262291503862995,Chrystie Street
2186,11744,5693,7.771337960072715,Wadsworth Avenue
2187,1016,5212,8.233389475630503,2nd Avenue
2188,4057,4063,2.7375666560895207,West 16th Street
2189,6544,17698,3.626455500371184,1st Avenue
2190,2111,9434,24.03359991694704,5th Avenue
2191,4049,2449,8.002784474827832,Riverside Drive
2192,8627,4504,14.86090896506444,Worth Street
2193,9420,2111,8.626543564188875,5th Avenue
2194,1018,9182,7.961136352304934,York Avenue
2195,5694,5136,13.415437458127949,West 188th Street
2196,1061,6465,11.947592754551353,Central Park West 67th Approach
2197,5003,1618,4.870167559306212,Pearl Street
2198,1671,1672,13.527329667743848,West 171st Street
2199,26,2124,7.539627878453328,5th Avenue
2200,4250,10425,4.808588845636962,11th Avenue
2201,12511,12513,4.2708708091515595,Amsterdam Avenue
2202,878,3531,12.179872649433921,Academy Street
2203,10373,10377,27.364879713809763,West 51st Street
2204,11510,11511,15.46591500397393,East 75th Street
2205,13483,21166,15.086723087841293,Riverside Drive
2206,11480,4263,4.0391183519921565,East 72nd Street
2207,4698,4695,9.861670383466468,Fairview Avenue
2208,3642,4957,7.942367924414471,Columbus Avenue
2209,7735,7746,3.1266137624607233,Margaret Corbin Drive
2210,15118,3791,13.45236748138617,West 100th Street
2211,10760,5063,0.8644640555885221,Saint Nicholas Avenue
2212,1543,2187,16.073416664467942,Convent Avenue
2213,2189,3903,7.916930276588641,Edgecombe Avenue
2214,14495,14496,4.028777914702263,Madison Avenue
2215,18424,3307,10.094387872471042,State Street
2216,8397,2802,0.8339286506248687,Riverside Drive
2217,16510,12143,3.546892786668642,Harrison Street
2218,4865,4866,15.474214228014862,East 87th Street
2219,121,122,27.32623265083685,Robert F. Kennedy Bridge
2220,10048,9915,4.661262841797891,11th Avenue
2221,2345,19707,3.436959639229572,Adam Clayton Powell Jr. Boulevard
2222,5067,6564,22.385231146944655,East 2nd Street
2223,15417,11492,8.71049093361584,3rd Avenue
2224,13901,5774,1.7891811544620069,Grand Street
2225,1213,10330,7.9768536627334825,5th Avenue
2226,29,31,5.908500433062128,Old Slip
2227,20622,13895,2.8267774245383386,Delancey Street
2228,15030,12873,7.241800142658886,Columbus Circle
2229,3512,3513,5.01716544641658,79th Street Transverse Road
2230,2338,7167,17.146598654438755,FDR Drive
2231,10161,18084,15.606473844320226,10th Avenue
2232,4227,4230,27.357439098468106,West 91st Street
2233,1398,3151,8.548052607840576,5th Avenue
2234,6063,2382,7.876047349489874,Lexington Avenue
2235,15087,15088,8.701445160960523,Broadway
2236,1575,17399,15.456087641996438,East 95th Street
2237,4924,3603,7.830996856560679,Park Avenue South
2238,19401,3354,2.147982252285683,1st Avenue
2239,5876,20759,4.431975022090636,Broadway
2240,15005,1671,8.072927525368112,Audubon Avenue
2241,8290,11731,19.11276219099731,Riverside Drive
2242,852,2298,7.9098460239403865,5th Avenue
2243,4529,8133,8.309737007722893,FDR Drive
2244,2756,2757,27.40916920031305,West 59th Street
2245,16784,16788,15.379287433823116,East 124th Street
2246,5818,5820,13.10602779011059,Jay Street
2247,5299,5304,3.6846211469710504,Battery Place
2248,2650,10725,8.409461683831635,West 124th Street
2249,1869,11543,8.061051279488543,Lexington Avenue
2250,6305,6310,8.355734772104235,Watts Street
2251,3660,5054,8.100167508982667,3rd Avenue
2252,5645,1864,5.2701419181582505,Minetta Lane
2253,2442,4887,7.436239044167856,5th Avenue
2254,1599,1598,8.738616032238102,Irving Place
2255,2657,1363,7.938692828264123,5th Avenue
2256,12859,4849,7.67400570249321,Walker Street
2257,12874,12875,8.630916135670534,8th Avenue
2258,5071,5073,7.368460003706806,Avenue B
2259,11601,11602,14.349139553573625,East 97th Street
2260,2381,5697,8.030449354645643,2nd Avenue
2261,6252,18188,7.300828702195866,West Street
2262,1031,12928,1.695403705986094,Eldridge Street
2263,11553,20844,5.959984595366071,1st Avenue
2264,3733,3734,16.420652553153957,West 115th Street
2265,5128,4886,7.292179773387035,Audubon Avenue
2266,5519,1172,7.828138132189089,Broadway
2267,7041,4277,3.1939396711860475,East Houston Street
2268,8523,733,15.672777245450492,East 128th Street
2269,8934,15715,18.015535213822012,Barclay Street
2270,1604,2021,7.073422704069499,Gramercy Park South
2271,3445,11626,2.556508803976499,Saint Nicholas Avenue
2272,5682,924,7.801962345065379,Pinehurst Avenue
2273,2159,2162,3.5872298471420665,Paladino Avenue
2274,3937,4493,8.047993466825865,3rd Avenue
2275,2178,2179,9.488070069474901,West 183rd Street
2276,10875,10876,1.6171677379539773,West 126th Street
2277,14787,18006,22.869521759682403,East 86th Street
2278,16010,5469,24.613493056603648,Fort Washington Avenue
2279,3674,879,12.204575587124431,West 204th Street
2280,2272,2294,27.72661716360568,West 28 Street
2281,978,982,21.231554630061193,West 13th Street
2282,10846,6063,14.207622247986182,East 130th Street
2283,2320,2090,15.778272387612645,Freedom Place
2284,10836,10837,3.938578050631145,unknown
2285,1207,2738,8.52550110380762,Union Square West
2286,14025,14005,5.0906619582847386,1st Avenue
2287,754,7301,11.678337322975443,FDR Drive
2288,11064,5860,8.466684609509297,Central Park West
2289,7970,7971,12.560394336465496,West 37th Street
2290,4883,8664,4.35298484194097,Canal Street
2291,13448,5431,1.6079393928099959,Bowery
2292,2179,13191,7.397341950479547,Broadway
2293,1029,5209,9.326656451239064,Saint Nicholas Avenue
2294,11743,11744,11.885516159769262,West 187th Street
2295,987,989,11.685684225034414,West 173rd Street
2296,8032,8033,3.239220787989599,West Drive
2297,4882,3574,8.693585383840372,6th Avenue
2298,4362,3761,6.992597553610978,West 4th Street
2299,3220,15615,8.016000333749352,Bradhurst Avenue
2300,3206,3210,6.759141346741432,Centre Street
2301,2323,2324,7.767875402043149,Freedom Place
2302,2353,2357,26.799870484185057,West 123rd Street
2303,10081,10088,8.459762838400868,12th Avenue
2304,5309,3351,7.966981027777097,Lexington Avenue
2305,15250,19004,1.3232013464132921,East 29th Street
2306,16143,15250,14.757745045249504,East 29th Street
2307,16607,318,4.779908113004143,Hudson Street / Beach Street (West)
2308,3355,3356,21.45064530802937,East 90th Street
2309,17181,19454,5.30091242898481,Canal Street
2310,8030,20204,3.330950442916083,West End Avenue
2311,4219,19128,5.151483556138172,Malcolm X Boulevard
2312,11461,11601,8.08482528004558,Lexington Avenue
2313,12188,10048,18.88448561076271,11th Avenue
2314,9072,7133,5.413932626026665,Avenue C
2315,2457,1584,7.893974726280393,Adam Clayton Powell Jr. Boulevard
2316,12905,12906,1.5301576099798506,West 120th Street
2317,13511,13493,6.098304447470232,West 48th Street
2318,1166,1167,9.684428294196188,Little West 12th Street
2319,14210,12033,7.974151115103941,West 125th Street
2320,2301,2755,3.730072292546854,Laight Street
2321,2449,1594,7.799020911077897,Riverside Drive
2322,11409,3536,17.679827216568786,Seaman Avenue
2323,2023,2173,6.87571601933406,Gramercy Park North
2324,1085,1093,8.161354516136798,6th Avenue
2325,13726,11975,5.482761811802274,Adam Clayton Powell Jr. Boulevard
2326,3601,3602,15.177923864732628,East 28th Street
2327,8616,8617,13.47071630764319,Lafayette Street
2328,1884,5292,6.301115221886573,Bedford Street
2329,5620,1945,15.568246743093802,East 116th Street
2330,10983,2536,30.468824237229832,West 118th Street
2331,9298,10161,7.8138539123381925,10th Avenue
2332,4220,3509,8.17710538058606,Riverside Drive
2333,5707,2177,7.470542225886128,Saint Nicholas Avenue
2334,2186,2185,26.254423171963403,West 131st Street
2335,3334,3341,25.916953801812852,Harlem River Drive
2336,8677,2747,4.005754578679572,Rutgers Street
2337,5435,1256,9.788127754064115,Perry Street
2338,4452,5435,7.775660582591194,Hudson Street
2339,1864,5648,6.7307771922700805,Minetta Lane
2340,3791,3792,8.603771957457273,Manhattan Avenue
2341,2628,14031,27.460343254261755,West 14th Street
2342,10257,18916,8.695112897510613,East 45th Street
2343,10764,10760,6.5411728489271885,Saint Nicholas Avenue
2344,1306,1304,9.998391531102664,West 167th Street
2345,10758,10756,6.680699649995783,Wadsworth Avenue
2346,1808,8585,6.845962345926992,Varick Street
2347,16455,16536,7.929651939955804,Saint Nicholas Place
2348,8661,841,4.52448651307604,Henry Street
2349,2636,15332,8.628044498883353,Bradhurst Avenue
2350,4408,4130,7.89060166032784,Washington Square South
2351,2089,10367,8.084509963709635,Riverside Boulevard
2352,2718,1843,8.726256830722518,Sutton Place South
2353,11705,4999,3.038552741198921,South Street
2354,10297,10300,15.686631087726962,East 49th Street
2355,2727,2729,1.5612941753454157,Ludlow Street
2356,12104,16185,14.66834692109504,East 40th Street
2357,17817,6640,3.9322618612672993,East Houston Street
2358,5477,1887,7.422272295995991,Water Street
2359,5062,5063,13.382869521092644,West 179th Street
2360,5539,10595,8.660638054573015,Riverside Drive
2361,7050,127,72.53674781501532,FDR Drive
2362,1706,4848,7.7899274006716315,Canal Street
2363,3525,1484,7.0577717257813655,Grand Street
2364,11677,11679,16.285234682475817,Seaman Avenue
2365,16168,4821,7.8579984747704,Lexington Avenue
2366,12137,2640,13.48418617204129,West 116th Street
2367,1945,1947,30.585134275676328,West 116th Street
2368,3191,17263,0.5436559535291274,West 32nd Street
2369,13569,5447,8.149028699344706,2nd Avenue
2370,2773,2790,26.788882791296338,Riverside Drive
2371,4680,11675,10.87639995572161,Isham Street
2372,3436,2300,5.084942889517314,York Street
2373,16220,21529,7.947419862146296,Lexington Avenue
2374,6058,6061,19.17915878142617,FDR Drive
2375,5851,10323,7.949760789010979,3rd Avenue
2376,1715,1717,16.420993821267682,Mulberry Street
2377,14412,14414,22.82998176451956,East 68th Street
2378,5665,9658,16.13400240160209,West Broadway
2379,47,2147,8.097055794605925,Broadway
2380,4630,13457,0.9479999364826895,Cooper Square
2381,3309,3311,12.965720494294336,Bridge Street
2382,49,2145,8.325946102035683,Riverside Drive
2383,16627,6400,7.877003480601223,7th Avenue
2384,4671,13101,31.05998204372298,West 21st Street
2385,4960,1061,7.928566390124872,Central Park West
2386,7775,4887,13.742675854287342,East 19th Street
2387,20406,6205,3.634931168581264,East 46th Street
2388,8288,4105,25.496793104436378,Riverside Drive
2389,1132,2762,7.392633219981365,Greenwich Avenue
2390,2244,2207,22.594802258883806,East 20th Street
2391,19711,12903,4.3744197045845405,Adam Clayton Powell Jr. Boulevard
2392,14666,8356,5.207328463862654,Riverside Drive
2393,18187,6253,7.301218392867789,West Street
2394,757,3449,16.527784260790042,FDR Drive
2395,4840,32,7.757738562276205,Columbus Avenue
2396,2003,3785,7.953296810752246,5th Avenue
2397,8000,10202,3.249347048490593,West 30th Street / West 33 Street
2398,9803,1567,7.982924029261277,Central Park West
2399,6222,3655,31.11121853524318,West 12th Street
2400,10433,10440,34.817986468329295,Henry Hudson Parkway
2401,1069,1070,12.82690382548444,Park Place
2402,12193,11718,4.986279726377046,Saint Nicholas Avenue
2403,20310,14646,4.553168967544702,Columbus Avenue
2404,1572,16117,4.641344336611578,1st Avenue
2405,2508,5258,8.433724213989956,West 168th Street
2406,81,7408,3.0983560957992426,unknown
2407,4050,1165,5.541378337064849,West End Avenue
2408,19091,5673,4.839870211573773,Adam Clayton Powell Jr. Boulevard
2409,8766,3904,6.292606611265908,Fulton Street
2410,4967,986,8.256893659213072,Audubon Avenue
2411,8631,337,1.1610259759615504,Hudson Street
2412,6717,6718,3.353823707097518,unknown
2413,2626,15470,27.406845903437905,West 16th Street
2414,5385,5384,2.9022943435443693,Bushman Steps
2415,4357,4327,23.551290725665453,Fort George Avenue
2416,15484,9737,11.232812915247477,West 30th Street
2417,65,81,29.077889201639746,unknown
2418,12198,1397,1.8769343654073785,Dyckman Street
2419,6156,13944,5.102965238465485,West 15th Street
2420,17171,17174,20.60241884862944,12th Avenue
2421,1829,5787,8.003692336275055,Madison Avenue
2422,3624,1889,7.960688288414164,West End Ave.
2423,1304,1302,7.216218423103844,West 167th Street
2424,4698,849,13.441028006045109,Broadway
2425,4985,11542,8.008751823507685,3rd Avenue
2426,2327,1543,17.552402727044157,Convent Avenue
2427,16578,2010,15.18108587254821,Montgomery Street
2428,9907,16383,8.0784987586411,Washington Street
2429,1588,3147,8.108285485911951,Saint Nicholas Avenue
2430,5753,5752,15.46473688212828,East 105th Street
2431,4898,3371,15.200227503360736,West 219th Street
2432,12861,8901,9.575418271729493,Christopher Street
2433,3653,3982,27.10873651674206,West 40th Street
2434,3763,5008,8.458854946371904,Saint Nicholas Avenue
2435,5942,5222,12.06104804681656,West 13th Street
2436,5566,5567,3.858331004279621,Pike Street
2437,2527,4535,8.289790840949715,East End Avenue
2438,3140,15619,7.931218239402014,Bradhurst Avenue
2439,1259,16415,13.62313777266347,Christopher Street
2440,4385,3851,7.238483084388871,Manhattan Avenue
2441,1583,1584,1.7677615570875795,West 149th Street
2442,4242,5473,13.777719854075416,Broadway
2443,3394,3130,7.854557311911167,9th Avenue
2444,2587,2592,5.458812023232175,Edgecombe Avenue
2445,4323,11897,22.767325777985345,East 79th Street
2446,14763,2155,23.781287953759506,1st Avenue
2447,5318,14269,2.3589947102777944,Broadway
2448,2692,2693,3.142130617215148,East 51st Street
2449,16622,15032,13.33320432120367,West 56th Street
2450,12895,5530,7.8608629360569475,Avenue A
2451,2608,16406,8.899616355851386,West 141st Street
2452,18916,1372,15.521184959108734,East 45th Street
2453,11778,3814,8.137018831189884,Saint Nicholas Avenue
2454,12955,13956,27.836897026911572,West 18th Street
2455,15526,5851,7.936403226955605,3rd Avenue
2456,20442,20443,23.919954310942657,West 53rd Street
2457,1371,4041,26.803254723557433,West 147th Street
2458,2551,2552,14.145417950355471,Sullivan Street
2459,5545,5546,14.116323582519094,West 146th Street
2460,15561,9805,27.238285702471778,West 90th Street
2461,16230,11479,7.963432069624038,1st Avenue
2462,3660,3663,21.641978121768044,East 12th Street
2463,9182,1018,7.961136352324154,York Avenue
2464,4301,7266,68.38801839988096,FDR Drive
2465,1677,1678,2.406834661925405,Edgecombe Avenue
2466,15290,11720,16.984604745681345,Saint Nicholas Avenue
2467,3277,9764,17.161715195002287,South Street
2468,17704,17929,7.820092971826044,3rd Avenue
2469,10106,12572,0.7580698366686718,12th Avenue
2470,3581,4257,8.518132716971639,Lexington Avenue
2471,9890,12163,3.742095748489281,10th Avenue
2472,21529,10300,7.974529904236191,Lexington Avenue
2473,4515,4518,15.661509805021609,East 52nd Street
2474,14945,17357,4.048965087780922,West 72nd Street
2475,11586,11599,15.489326272735099,2nd Avenue
2476,13598,12513,4.51027197995461,West 72nd Street
2477,5888,19229,4.47364422461459,2nd Avenue
2478,6215,6216,8.142839798985255,West 12th Street
2479,10850,19793,5.2825542737726545,Malcolm X Boulevard
2480,11007,8193,4.335374611261721,Central Park Powell Boulevard Approach
2481,3973,3977,3.5545169350689956,Pike Slip
2482,5910,15942,11.869603598559397,Isham Street
2483,3469,20552,10.173446600848393,12th Avenue
2484,1118,1120,7.930690864791762,Duane Street
2485,1279,5650,5.133605246483677,Bowery
2486,2438,2438,0.0,Teunissen Place
2487,4613,4614,27.37628683645169,West 85th Street
2488,1493,5665,8.01189218212673,Prince Street
2489,4306,10853,15.369826168414471,Frederick Douglass Boulevard
2490,11607,1655,8.065169469700448,Park Avenue
2491,8107,1750,2.5177615241273035,Henry Street
2492,2132,7456,28.41475753180972,Frederick Douglass Boulevard
2493,10656,16774,3.030320964395322,Henry Hudson Parkway
2494,5136,5696,14.095727507610025,West 188th Street
2495,1248,1253,3.8772299420224754,Bleecker Street
2496,2615,2618,8.088818739287586,James Street
2497,8683,2127,11.349978231956717,Canal Street
2498,3939,14759,5.118608496300395,1st Avenue
2499,4861,3567,7.912794163866935,3rd Avenue
2500,1599,1600,8.080525273202095,Irving Place
2501,5911,5913,31.032114309830423,West 35 Street
2502,5530,4633,7.546862308952464,Avenue A
2503,3096,3097,13.005111909483533,West 92nd Street
2504,22548,10332,20.906954501728066,East 56th Street
2505,12484,15571,14.130729801050448,Clinton Street
